policy_id,customer_id,policy_type,base_policy,deductible,annual_premium_eur,policy_start_date,policy_end_date,past_number_of_claims,number_of_cars
POL_08263,CUS_03035,Sport - All Perils,All Perils,500,482.61,2022-12-07,2023-12-07,1,6
POL_08264,CUS_04299,Sedan - Collision,Collision,500,414.77,2019-07-12,2020-07-11,none,5
POL_08265,CUS_01892,Utility - All Perils,All Perils,400,578.14,2022-12-04,2023-12-04,1,8
POL_08266,CUS_05192,Sedan - Liability,Liability,500,653.88,2019-01-25,2020-01-25,none,2
POL_08268,CUS_06007,Sport - Collision,Collision,400,1002.37,2020-12-12,2021-12-12,none,6
POL_08269,CUS_06930,Sport - All Perils,All Perils,700,844.87,2023-11-17,2024-11-16,2,8
POL_08270,CUS_04732,Sport - Collision,Collision,300,522.14,2020-05-07,2021-05-07,none,8
POL_08271,CUS_02405,Utility - Liability,Liability,700,425.08,2023-10-14,2024-10-13,4,4
POL_08272,CUS_03806,Sedan - All Perils,All Perils,300,349.19,2024-01-17,2025-01-16,3,6
POL_08273,CUS_03158,Sedan - All Perils,All Perils,700,921.57,2021-01-20,2022-01-20,3,4
POL_08275,CUS_05689,Utility - Collision,Collision,300,769.16,2023-04-04,2024-04-03,1,8
POL_08276,CUS_03233,Sedan - Collision,Collision,500,869.25,2024-06-16,2025-06-16,none,8
POL_08277,CUS_00620,Sedan - Collision,Collision,400,293.38,2019-12-02,2020-12-01,2,6
POL_08278,CUS_02353,Utility - Liability,Liability,500,836.56,2025-02-11,2026-02-11,none,6
POL_08279,CUS_05846,Sedan - All Perils,All Perils,500,875.41,2019-05-31,2020-05-30,1,3
POL_08280,CUS_03747,Sport - Liability,Liability,300,1440.75,2023-04-04,2024-04-03,3,2
POL_08281,CUS_05448,Sport - Liability,Liability,500,611.8,2020-03-17,2021-03-17,1,5
POL_08282,CUS_01157,Sedan - Liability,Liability,500,668.68,2021-12-31,2022-12-31,2,7
POL_08283,CUS_04879,Sedan - Liability,Liability,400,878.26,2021-01-04,2022-01-04,2,6
POL_08284,CUS_03598,Utility - All Perils,All Perils,300,666.08,2018-11-05,2019-11-05,1,8
POL_08285,CUS_03351,Sport - Liability,Liability,300,1491.63,2023-06-03,2024-06-02,3,1
POL_08287,CUS_04461,Utility - Liability,Liability,400,1176.34,2020-10-26,2021-10-26,none,2
POL_08288,CUS_03523,Utility - Liability,Liability,500,507.7,2021-12-02,2022-12-02,more than 4,5
POL_08289,CUS_03363,Sedan - Liability,Liability,400,720.31,2019-11-10,2020-11-09,none,8
POL_08290,CUS_05572,Sedan - All Perils,All Perils,500,1611.72,2024-12-31,2025-12-31,none,1
POL_08291,CUS_04349,Sedan - Liability,Liability,500,371.43,2021-03-10,2022-03-10,3,6
POL_08294,CUS_01609,Utility - Collision,Collision,400,1460.85,2024-04-30,2025-04-30,1,2
POL_08295,CUS_00726,Utility - Liability,Liability,300,350.37,2019-12-14,2020-12-13,1,3
POL_08296,CUS_07144,Sport - Liability,Liability,400,924.96,2024-03-29,2025-03-29,none,1
POL_08298,CUS_03370,Sedan - All Perils,All Perils,500,420.05,2022-11-25,2023-11-25,1,4
POL_08299,CUS_02877,Sport - Collision,Collision,400,441.88,2023-03-08,2024-03-07,4,8
POL_08300,CUS_01175,Utility - Liability,Liability,400,1201.1,2020-05-25,2021-05-25,4,7
POL_08302,CUS_06121,Utility - Collision,Collision,500,802.27,2023-11-02,2024-11-01,4,2
POL_08303,CUS_02232,Sport - Liability,Liability,400,664.34,2022-04-27,2023-04-27,more than 4,7
POL_08304,CUS_00937,Utility - Liability,Liability,500,341.61,2024-10-19,2025-10-19,1,2
POL_08305,CUS_01677,Sport - Collision,Collision,300,662.82,2020-04-07,2021-04-07,none,1
POL_08306,CUS_05163,Sport - Liability,Liability,400,1237.75,2025-04-29,2026-04-29,3,2
POL_08307,CUS_03399,Sedan - Liability,Liability,400,900.99,2018-08-18,2019-08-18,none,3
POL_08308,CUS_06186,Sedan - Liability,Liability,700,278.21,2021-03-14,2022-03-14,3,4
POL_08310,CUS_02436,Utility - Collision,Collision,700,560.33,2024-05-04,2025-05-04,1,1
POL_08312,CUS_02633,Utility - Liability,Liability,500,582.89,2022-11-03,2023-11-03,1,5
POL_08314,CUS_05762,Utility - Collision,Collision,300,627.58,2021-07-17,2022-07-17,none,6
POL_08315,CUS_01736,Sedan - All Perils,All Perils,300,577.59,2024-03-17,2025-03-17,4,3
POL_08317,CUS_00359,Utility - Collision,Collision,500,1023.39,2021-01-04,2022-01-04,none,2
POL_08319,CUS_00624,Sedan - Collision,Collision,700,714.66,2020-05-08,2021-05-08,2,4
POL_08320,CUS_00085,Sport - Liability,Liability,500,538.46,2024-01-18,2025-01-17,3,1
POL_08321,CUS_04523,Sedan - All Perils,All Perils,300,226.78,2020-06-16,2021-06-16,none,3
POL_08322,CUS_04349,Sedan - All Perils,All Perils,700,951.27,2018-11-06,2019-11-06,more than 4,6
POL_08325,CUS_02304,Sedan - Liability,Liability,400,774.77,2021-09-20,2022-09-20,1,6
POL_08327,CUS_01557,Sedan - Collision,Collision,300,891.2,2024-02-27,2025-02-26,none,3
POL_08328,CUS_05893,Sedan - Liability,Liability,500,646.08,2021-10-09,2022-10-09,1,6
POL_08329,CUS_05902,Utility - Collision,Collision,400,643.57,2019-01-20,2020-01-20,none,8
POL_08332,CUS_02952,Sport - All Perils,All Perils,500,525.35,2024-07-02,2025-07-02,2,7
POL_08333,CUS_00660,Utility - All Perils,All Perils,400,849.04,2020-06-13,2021-06-13,2,8
POL_08334,CUS_04435,Sedan - Collision,Collision,400,447.44,2022-01-08,2023-01-08,1,3
POL_08336,CUS_06725,Sport - All Perils,All Perils,400,508.28,2024-10-31,2025-10-31,none,2
POL_08338,CUS_00250,Sport - Liability,Liability,500,730.69,2019-09-20,2020-09-19,none,4
POL_08339,CUS_06160,Sport - Liability,Liability,300,1530.0,2021-03-31,2022-03-31,2,4
POL_08340,CUS_06882,Utility - Liability,Liability,400,959.09,2021-04-05,2022-04-05,1,7
POL_08341,CUS_05573,Sedan - Liability,Liability,300,1217.03,2023-06-25,2024-06-24,none,6
POL_08342,CUS_01898,Utility - All Perils,All Perils,700,747.71,2021-09-23,2022-09-23,4,1
POL_08343,CUS_02305,Sport - All Perils,All Perils,500,471.46,2020-12-12,2021-12-12,none,6
POL_08344,CUS_05735,Sport - Collision,Collision,700,975.59,2018-09-24,2019-09-24,1,7
POL_08345,CUS_01428,Sedan - Liability,Liability,300,988.79,2019-02-17,2020-02-17,none,6
POL_08346,CUS_04127,Utility - All Perils,All Perils,500,654.08,2022-08-25,2023-08-25,1,5
POL_08347,CUS_06857,Utility - All Perils,All Perils,400,363.47,2020-02-21,2021-02-20,3,5
POL_08349,CUS_01088,Sedan - All Perils,All Perils,300,531.48,2023-04-12,2024-04-11,2,3
POL_08351,CUS_04002,Utility - Liability,Liability,400,474.47,2024-07-03,2025-07-03,1,5
POL_08352,CUS_05488,Sport - Collision,Collision,700,1231.72,2021-12-07,2022-12-07,none,1
POL_08353,CUS_05650,Utility - Liability,Liability,700,365.36,2024-07-20,2025-07-20,2,1
POL_08354,CUS_07075,Sedan - Liability,Liability,300,203.14,2022-12-16,2023-12-16,1,8
POL_08356,CUS_02918,Utility - Liability,Liability,500,968.91,2023-01-16,2024-01-16,2,4
POL_08357,CUS_01522,Utility - Liability,Liability,500,713.42,2023-08-02,2024-08-01,none,6
POL_08358,CUS_06771,Sport - Liability,Liability,300,907.28,2021-12-04,2022-12-04,2,5
POL_08359,CUS_06497,Sedan - Collision,Collision,700,978.75,2018-11-05,2019-11-05,1,3
POL_08360,CUS_00693,Utility - Liability,Liability,500,1170.26,2020-11-17,2021-11-17,1,6
POL_08361,CUS_01647,Sport - Liability,Liability,400,1134.31,2018-11-26,2019-11-26,2,4
POL_08362,CUS_04597,Utility - Collision,Collision,400,831.91,2021-08-11,2022-08-11,none,7
POL_08364,CUS_02465,Sedan - All Perils,All Perils,300,474.45,2025-05-02,2026-05-02,2,2
POL_08365,CUS_00494,Utility - Collision,Collision,400,459.66,2022-07-11,2023-07-11,1,3
POL_08366,CUS_05840,Sport - Collision,Collision,500,657.06,2023-07-31,2024-07-30,3,6
POL_08369,CUS_06815,Sedan - All Perils,All Perils,300,614.62,2019-09-26,2020-09-25,none,3
POL_08370,CUS_01424,Sport - Liability,Liability,400,548.28,2021-04-30,2022-04-30,none,3
POL_08371,CUS_05627,Sport - All Perils,All Perils,500,427.42,2024-10-12,2025-10-12,4,1
POL_08373,CUS_00435,Sport - Collision,Collision,300,769.64,2020-08-09,2021-08-09,none,4
POL_08374,CUS_05514,Utility - Liability,Liability,300,1970.32,2023-03-12,2024-03-11,2,4
POL_08375,CUS_02661,Sedan - Liability,Liability,300,861.72,2022-04-05,2023-04-05,3,1
POL_08376,CUS_04801,Sedan - Liability,Liability,400,643.75,2024-02-05,2025-02-04,1,8
POL_08377,CUS_01048,Utility - Collision,Collision,400,321.93,2019-02-25,2020-02-25,1,6
POL_08378,CUS_05478,Sport - All Perils,All Perils,700,737.77,2018-09-13,2019-09-13,1,6
POL_08379,CUS_06875,Sedan - Collision,Collision,300,751.17,2025-03-22,2026-03-22,none,7
POL_08380,CUS_04075,Utility - Liability,Liability,400,440.26,2025-03-05,2026-03-05,none,5
POL_08382,CUS_03825,Sedan - Collision,Collision,400,1057.58,2024-05-05,2025-05-05,none,6
POL_08383,CUS_01699,Sport - Liability,Liability,500,406.82,2024-12-08,2025-12-08,more than 4,5
POL_08384,CUS_05785,Utility - Collision,Collision,500,837.15,2024-10-12,2025-10-12,1,3
POL_08385,CUS_02710,Sedan - All Perils,All Perils,700,337.66,2024-10-19,2025-10-19,none,3
POL_08386,CUS_01640,Sport - Collision,Collision,700,736.2,2023-08-20,2024-08-19,more than 4,5
POL_08387,CUS_03109,Sedan - All Perils,All Perils,500,573.84,2024-02-21,2025-02-20,2,3
POL_08388,CUS_07138,Utility - Collision,Collision,400,714.52,2025-01-15,2026-01-15,1,3
POL_08389,CUS_03519,Sport - Collision,Collision,700,886.43,2024-10-17,2025-10-17,1,3
POL_08391,CUS_04053,Sedan - Collision,Collision,400,551.09,2022-09-01,2023-09-01,2,5
POL_08392,CUS_05805,Utility - All Perils,All Perils,500,658.87,2024-09-07,2025-09-07,1,1
POL_08393,CUS_00725,Sport - All Perils,All Perils,300,574.54,2023-05-08,2024-05-07,2,2
POL_08395,CUS_01653,Utility - All Perils,All Perils,400,487.35,2024-11-23,2025-11-23,1,1
POL_08396,CUS_05425,Utility - Liability,Liability,500,1617.99,2021-04-02,2022-04-02,1,5
POL_08397,CUS_07165,Sport - Liability,Liability,500,928.6,2022-02-05,2023-02-05,1,3
POL_08399,CUS_02968,Sport - All Perils,All Perils,300,487.86,2020-10-18,2021-10-18,none,3
POL_08400,CUS_06151,Sedan - All Perils,All Perils,700,436.52,2024-05-23,2025-05-23,none,4
POL_08404,CUS_00368,Sport - Collision,Collision,400,381.41,2019-03-03,2020-03-02,none,5
POL_08406,CUS_00610,Sport - All Perils,All Perils,300,928.98,2019-03-07,2020-03-06,none,6
POL_08407,CUS_03536,Sport - All Perils,All Perils,700,391.41,2024-09-27,2025-09-27,1,1
POL_08408,CUS_05265,Utility - All Perils,All Perils,300,1468.29,2020-09-12,2021-09-12,4,8
POL_08409,CUS_02113,Sedan - Liability,Liability,400,507.02,2022-01-07,2023-01-07,3,3
POL_08410,CUS_03053,Sedan - Collision,Collision,700,550.84,2020-10-27,2021-10-27,4,2
POL_08411,CUS_05566,Utility - All Perils,All Perils,400,441.04,2024-07-29,2025-07-29,3,1
POL_08412,CUS_00711,Sport - Collision,Collision,700,445.36,2022-07-25,2023-07-25,3,6
POL_08413,CUS_06092,Sedan - All Perils,All Perils,700,647.44,2022-10-12,2023-10-12,none,5
POL_08416,CUS_01454,Utility - Liability,Liability,700,1085.33,2024-09-26,2025-09-26,3,5
POL_08417,CUS_01483,Sport - Collision,Collision,500,1064.05,2020-07-12,2021-07-12,1,3
POL_08418,CUS_06343,Utility - All Perils,All Perils,500,680.6,2018-11-06,2019-11-06,3,5
POL_08419,CUS_01627,Sport - All Perils,All Perils,300,602.52,2019-11-08,2020-11-07,3,7
POL_08420,CUS_05140,Sport - All Perils,All Perils,400,741.78,2024-02-04,2025-02-03,none,4
POL_08421,CUS_06954,Utility - Liability,Liability,300,427.09,2021-01-31,2022-01-31,1,6
POL_08422,CUS_06595,Sedan - Collision,Collision,300,418.08,2022-06-10,2023-06-10,none,8
POL_08423,CUS_01777,Utility - Collision,Collision,700,1460.93,2023-08-09,2024-08-08,2,8
POL_08424,CUS_00911,Sedan - All Perils,All Perils,400,613.83,2021-09-04,2022-09-04,2,6
POL_08425,CUS_05027,Sport - Liability,Liability,400,1098.79,2019-08-12,2020-08-11,none,7
POL_08426,CUS_02465,Utility - Liability,Liability,500,432.88,2020-08-26,2021-08-26,more than 4,6
POL_08427,CUS_06983,Sport - Collision,Collision,400,1388.34,2022-08-12,2023-08-12,1,4
POL_08428,CUS_03570,Utility - Liability,Liability,300,686.37,2021-01-19,2022-01-19,1,1
POL_08429,CUS_02984,Sport - Collision,Collision,700,336.17,2019-06-07,2020-06-06,3,3
POL_08431,CUS_03869,Sport - Collision,Collision,400,589.2,2020-03-05,2021-03-05,3,1
POL_08432,CUS_03946,Utility - Collision,Collision,500,706.42,2021-04-25,2022-04-25,3,5
POL_08435,CUS_06886,Utility - All Perils,All Perils,500,1002.95,2019-05-02,2020-05-01,2,1
POL_08436,CUS_01000,Sport - Liability,Liability,400,710.23,2019-07-05,2020-07-04,more than 4,5
POL_08437,CUS_01659,Sedan - All Perils,All Perils,400,1081.23,2024-05-15,2025-05-15,2,1
POL_08439,CUS_00976,Utility - All Perils,All Perils,400,1997.56,2019-07-25,2020-07-24,none,3
POL_08440,CUS_00247,Utility - Collision,Collision,400,972.98,2024-10-18,2025-10-18,2,6
POL_08441,CUS_00790,Sport - All Perils,All Perils,400,535.38,2024-04-21,2025-04-21,more than 4,2
POL_08442,CUS_02994,Sport - Collision,Collision,400,413.69,2024-03-08,2025-03-08,2,7
POL_08444,CUS_02921,Utility - All Perils,All Perils,400,339.26,2023-07-17,2024-07-16,none,8
POL_08445,CUS_03337,Sedan - Liability,Liability,400,393.75,2023-06-21,2024-06-20,none,1
POL_08447,CUS_04740,Utility - Liability,Liability,300,969.36,2024-11-06,2025-11-06,1,5
POL_08448,CUS_01464,Utility - All Perils,All Perils,400,483.12,2021-12-24,2022-12-24,3,3
POL_08449,CUS_00441,Sedan - All Perils,All Perils,400,853.08,2019-05-11,2020-05-10,1,6
POL_08451,CUS_06476,Utility - Liability,Liability,400,498.91,2025-01-14,2026-01-14,3,2
POL_08452,CUS_05151,Sedan - Collision,Collision,400,812.1,2022-10-28,2023-10-28,2,8
POL_08453,CUS_00240,Utility - All Perils,All Perils,500,440.48,2022-10-21,2023-10-21,2,2
POL_08454,CUS_05498,Sedan - Liability,Liability,500,1014.67,2021-02-09,2022-02-09,1,8
POL_08455,CUS_06029,Sedan - Collision,Collision,700,993.25,2024-06-30,2025-06-30,1,8
POL_08457,CUS_02879,Sedan - All Perils,All Perils,400,209.75,2021-05-27,2022-05-27,none,5
POL_08458,CUS_00702,Utility - Liability,Liability,400,991.29,2023-10-27,2024-10-26,2,2
POL_08460,CUS_06946,Sedan - Liability,Liability,300,429.52,2019-07-23,2020-07-22,1,4
POL_08461,CUS_01512,Utility - Liability,Liability,400,667.03,2020-01-26,2021-01-25,none,8
POL_08462,CUS_04913,Sport - Liability,Liability,300,375.23,2019-06-09,2020-06-08,none,1
POL_08463,CUS_02881,Sport - All Perils,All Perils,300,557.44,2024-03-26,2025-03-26,2,2
POL_08464,CUS_06982,Sport - Collision,Collision,700,1076.0,2020-07-12,2021-07-12,2,5
POL_08465,CUS_03813,Sport - Collision,Collision,500,636.77,2024-07-31,2025-07-31,1,6
POL_08466,CUS_06040,Sedan - Collision,Collision,300,1358.48,2022-11-16,2023-11-16,none,5
POL_08467,CUS_00662,Sedan - Liability,Liability,300,918.58,2018-12-05,2019-12-05,3,4
POL_08468,CUS_01779,Utility - Collision,Collision,300,561.03,2021-12-29,2022-12-29,2,8
POL_08469,CUS_05803,Sedan - Collision,Collision,700,716.77,2024-10-11,2025-10-11,none,6
POL_08470,CUS_05927,Sport - Liability,Liability,700,617.89,2024-04-21,2025-04-21,3,2
POL_08472,CUS_03194,Sedan - Collision,Collision,400,683.72,2021-10-03,2022-10-03,none,8
POL_08473,CUS_00687,Utility - Collision,Collision,400,483.69,2024-02-28,2025-02-27,2,4
POL_08476,CUS_04254,Sedan - All Perils,All Perils,400,551.4,2021-12-20,2022-12-20,1,8
POL_08477,CUS_05473,Sport - Liability,Liability,300,959.19,2018-12-28,2019-12-28,4,2
POL_08480,CUS_04345,Utility - Liability,Liability,300,567.71,2020-10-08,2021-10-08,more than 4,3
POL_08482,CUS_03681,Utility - Liability,Liability,400,513.65,2018-11-04,2019-11-04,1,7
POL_08483,CUS_03605,Sedan - Collision,Collision,400,337.0,2019-05-01,2020-04-30,none,4
POL_08485,CUS_04294,Utility - Liability,Liability,400,995.45,2021-07-12,2022-07-12,none,6
POL_08486,CUS_01790,Sedan - Collision,Collision,400,1388.92,2020-09-02,2021-09-02,1,7
POL_08487,CUS_01194,Utility - All Perils,All Perils,400,747.96,2025-02-11,2026-02-11,3,4
POL_08488,CUS_02169,Utility - Collision,Collision,300,1209.13,2021-02-10,2022-02-10,none,1
POL_08489,CUS_05405,Sedan - Liability,Liability,400,773.08,2024-10-23,2025-10-23,1,4
POL_08490,CUS_00684,Sedan - Collision,Collision,300,435.47,2019-09-13,2020-09-12,3,3
POL_08491,CUS_01073,Sedan - All Perils,All Perils,300,980.41,2023-11-21,2024-11-20,none,3
POL_08492,CUS_01006,Sedan - Collision,Collision,400,386.78,2023-04-28,2024-04-27,1,7
POL_08493,CUS_04319,Sedan - Collision,Collision,300,1108.63,2023-01-02,2024-01-02,3,5
POL_08494,CUS_00109,Utility - Liability,Liability,700,237.62,2019-04-20,2020-04-19,none,3
POL_08495,CUS_03206,Utility - Collision,Collision,300,871.3,2020-08-24,2021-08-24,none,4
POL_08497,CUS_00075,Utility - Collision,Collision,700,711.29,2019-09-22,2020-09-21,none,5
POL_08498,CUS_03995,Sport - Collision,Collision,500,666.97,2019-09-19,2020-09-18,2,3
POL_08499,CUS_07037,Utility - All Perils,All Perils,400,768.76,2022-04-04,2023-04-04,3,4
POL_08500,CUS_01049,Utility - All Perils,All Perils,400,1469.19,2024-01-09,2025-01-08,3,3
POL_08501,CUS_05568,Sport - Collision,Collision,300,913.34,2022-03-24,2023-03-24,2,5
POL_08502,CUS_03773,Utility - Collision,Collision,400,430.95,2020-10-10,2021-10-10,2,7
POL_08503,CUS_07175,Sport - Liability,Liability,500,909.31,2025-02-28,2026-02-28,2,1
POL_08504,CUS_01898,Utility - Collision,Collision,700,1041.48,2019-06-26,2020-06-25,none,4
POL_08506,CUS_07185,Sport - Liability,Liability,700,1368.63,2023-11-11,2024-11-10,4,4
POL_08507,CUS_04383,Sport - Collision,Collision,500,913.34,2020-04-08,2021-04-08,none,6
POL_08509,CUS_01818,Sedan - Collision,Collision,300,469.05,2020-03-25,2021-03-25,none,1
POL_08510,CUS_05747,Sedan - Collision,Collision,400,1022.91,2022-12-24,2023-12-24,none,1
POL_08511,CUS_00317,Sport - All Perils,All Perils,500,831.92,2020-03-15,2021-03-15,2,7
POL_08513,CUS_06224,Utility - Liability,Liability,700,935.62,2024-12-03,2025-12-03,1,5
POL_08514,CUS_06130,Sedan - Liability,Liability,500,1265.59,2021-12-23,2022-12-23,1,4
POL_08515,CUS_01501,Sedan - Liability,Liability,500,286.72,2020-06-25,2021-06-25,none,3
POL_08516,CUS_05792,Sport - Collision,Collision,400,338.37,2018-10-16,2019-10-16,2,1
POL_08518,CUS_01507,Sport - Liability,Liability,400,727.36,2022-02-22,2023-02-22,1,3
POL_08519,CUS_02655,Sport - Liability,Liability,400,286.47,2024-10-19,2025-10-19,none,7
POL_08521,CUS_03755,Utility - Collision,Collision,300,690.82,2025-02-07,2026-02-07,none,2
POL_08522,CUS_03941,Sport - Collision,Collision,400,468.76,2020-06-26,2021-06-26,none,6
POL_08523,CUS_01468,Sport - Collision,Collision,400,1159.14,2019-03-19,2020-03-18,1,1
POL_08525,CUS_04764,Utility - Liability,Liability,500,558.69,2021-07-14,2022-07-14,3,7
POL_08526,CUS_00871,Sport - Liability,Liability,500,359.89,2022-05-11,2023-05-11,1,2
POL_08527,CUS_05077,Sedan - All Perils,All Perils,400,1525.95,2019-04-09,2020-04-08,1,1
POL_08528,CUS_04647,Sport - All Perils,All Perils,300,167.88,2025-01-24,2026-01-24,2,8
POL_08529,CUS_04308,Utility - Liability,Liability,300,320.03,2024-09-28,2025-09-28,1,1
POL_08530,CUS_05436,Utility - Liability,Liability,500,806.19,2021-07-23,2022-07-23,1,4
POL_08531,CUS_03102,Utility - Liability,Liability,700,845.06,2024-11-21,2025-11-21,2,4
POL_08532,CUS_03623,Utility - Liability,Liability,400,385.25,2020-12-11,2021-12-11,more than 4,8
POL_08533,CUS_03779,Utility - All Perils,All Perils,400,962.3,2023-02-12,2024-02-12,none,2
POL_08534,CUS_04932,Utility - Liability,Liability,400,392.4,2022-03-20,2023-03-20,1,7
POL_08535,CUS_01304,Utility - Liability,Liability,500,1667.76,2024-09-06,2025-09-06,3,5
POL_08536,CUS_05372,Sedan - Liability,Liability,500,665.19,2019-07-31,2020-07-30,none,1
POL_08537,CUS_06914,Sport - Collision,Collision,400,389.12,2020-05-22,2021-05-22,1,1
POL_08538,CUS_05357,Sedan - Liability,Liability,400,1086.04,2025-02-08,2026-02-08,2,8
POL_08540,CUS_00032,Sedan - Liability,Liability,500,777.41,2023-08-02,2024-08-01,1,3
POL_08541,CUS_06797,Sedan - Collision,Collision,500,939.73,2023-01-23,2024-01-23,none,7
POL_08542,CUS_05815,Utility - Liability,Liability,400,954.8,2025-04-27,2026-04-27,3,3
POL_08543,CUS_04731,Sport - Collision,Collision,500,1192.78,2023-09-11,2024-09-10,4,4
POL_08544,CUS_02789,Sport - Liability,Liability,500,550.97,2020-11-15,2021-11-15,1,2
POL_08545,CUS_04181,Utility - Liability,Liability,300,564.93,2021-12-07,2022-12-07,1,7
POL_08546,CUS_06520,Sedan - All Perils,All Perils,500,826.2,2022-07-04,2023-07-04,1,4
POL_08547,CUS_03558,Sport - All Perils,All Perils,400,1386.33,2018-10-15,2019-10-15,none,8
POL_08548,CUS_02112,Utility - All Perils,All Perils,500,256.42,2022-12-23,2023-12-23,none,3
POL_08549,CUS_01037,Sedan - Collision,Collision,500,511.82,2021-10-29,2022-10-29,1,1
POL_08550,CUS_00398,Sedan - Collision,Collision,500,390.94,2021-11-13,2022-11-13,none,4
POL_08551,CUS_03082,Sport - All Perils,All Perils,300,899.53,2024-01-30,2025-01-29,4,1
POL_08553,CUS_05934,Utility - Liability,Liability,400,806.88,2024-12-31,2025-12-31,1,8
POL_08554,CUS_03957,Utility - Collision,Collision,500,585.3,2022-10-10,2023-10-10,2,6
POL_08555,CUS_03674,Sedan - All Perils,All Perils,500,374.32,2023-02-11,2024-02-11,1,4
POL_08556,CUS_05160,Sedan - Liability,Liability,400,604.89,2025-04-21,2026-04-21,2,6
POL_08557,CUS_03103,Utility - All Perils,All Perils,700,279.5,2019-07-28,2020-07-27,none,1
POL_08559,CUS_06133,Utility - Liability,Liability,500,843.08,2023-04-12,2024-04-11,none,8
POL_08560,CUS_03815,Sport - All Perils,All Perils,300,288.06,2022-04-26,2023-04-26,2,2
POL_08561,CUS_06554,Sport - Collision,Collision,400,653.69,2021-08-05,2022-08-05,1,4
