claim_id,policy_id,customer_id,vehicle_id,agent_id,accident_datetime,claim_datetime,fault,accident_area,accident_description,accident_latitude,accident_longitude,police_report_filed,witness_present,number_of_supplements,claimed_amount_eur,repair_workshop
CLM_13201,POL_00661,CUS_00344,VEH_03105,AGT_00029,2023-07-19 21:15:00,2023-08-30 17:15:00,Policy Holder,Highway,parking damage,38.458814,-2.514615,No,Yes,5,286.47,Carrocerías Sánchez - Valencia
CLM_13202,POL_06785,CUS_04437,VEH_05628,AGT_00051,2022-09-13 15:55:00,2022-09-15 05:55:00,Policy Holder,Parking,parking damage,40.69604,0.324697,No,No,2,3033.78,Auto Domínguez - Bilbao
CLM_13204,POL_04268,CUS_03186,VEH_08258,AGT_00015,2022-06-26 03:29:00,2022-07-04 07:29:00,Policy Holder,Suburban,pothole damage,41.351154,-8.415994,Yes,Yes,1,3497.89,Garage Martínez - Madrid
CLM_13205,POL_04254,CUS_02268,VEH_05359,AGT_00082,2022-10-09 00:27:00,2022-10-28 12:27:00,Third Party,Urban,pedestrian involved,43.75438,0.364689,No,No,1,3163.6,Reparaciones García - Córdoba
CLM_13206,POL_04678,CUS_03837,VEH_04294,AGT_00140,2022-05-06 12:59:00,2022-05-28 17:59:00,Third Party,Rural,rollover,42.48563,-6.038513,No,Yes,0,3459.18,Chapa y Pintura Navarro - Murcia
CLM_13207,POL_04719,CUS_01006,VEH_06534,AGT_00088,2024-05-15 14:52:00,2024-06-20 18:52:00,Policy Holder,Urban,parking damage,37.846013,3.0573,No,No,3,3691.78,Garage Ramos - Gijón
CLM_13208,POL_02248,CUS_02699,VEH_02092,AGT_00120,2024-10-04 14:19:00,2024-11-09 03:19:00,Third Party,Urban,pedestrian involved,39.881524,0.875761,No,No,2,3823.39,Mecánica Serrano - Granada
CLM_13209,POL_01424,CUS_04588,VEH_04290,AGT_00014,2025-08-17 15:00:00,2025-09-27 16:00:00,Policy Holder,Urban,glass breakage,42.696105,0.362802,No,No,3,6013.77,Taller Vázquez - Valladolid
CLM_13210,POL_09484,CUS_04615,VEH_00045,AGT_00040,2025-05-29 11:38:00,2025-06-26 07:38:00,Third Party,Parking,pedestrian involved,40.466808,-6.772572,Yes,No,3,1524.14,Carrocerías Díaz - Vigo
CLM_13211,POL_01262,CUS_06230,VEH_07516,AGT_00004,2024-01-04 13:26:00,2024-01-04 13:26:00,Policy Holder,Urban,theft attempt,41.245388,0.562567,Yes,No,6,918.59,Taller Ramírez - Valencia
CLM_13212,POL_01307,CUS_01491,VEH_00802,AGT_00159,2024-04-27 08:05:00,2024-05-09 15:05:00,Third Party,Highway,falling object,40.944132,-1.36086,Yes,No,4,1652.53,Taller Vázquez - Vigo
CLM_13213,POL_02000,CUS_06344,VEH_04677,AGT_00046,2025-08-27 12:05:00,2025-09-17 12:05:00,Policy Holder,Urban,weather-related,37.472175,2.233412,No,Yes,4,2004.55,Reparaciones Gómez - Sevilla
CLM_13214,POL_00615,CUS_06544,VEH_00757,AGT_00159,2025-11-19 20:41:00,2025-11-30 14:41:00,Policy Holder,Suburban,flooding damage,39.854554,-0.783428,Yes,Yes,0,2382.55,Carrocerías Gómez - Granada
CLM_13215,POL_07004,CUS_05584,VEH_08727,AGT_00051,2022-05-01 00:40:00,2022-06-07 03:40:00,Policy Holder,Urban,glass breakage,39.595692,0.451972,Yes,No,7,4308.9,Carrocerías Castillo - Barcelona
CLM_13216,POL_05307,CUS_00321,VEH_02571,AGT_00168,2023-06-22 16:29:00,2023-07-27 22:29:00,Third Party,Highway,animal collision,42.098877,3.189227,No,No,5,1691.39,Taller Rodríguez - Málaga
CLM_13217,POL_08829,CUS_06610,VEH_04658,AGT_00105,2024-03-28 12:37:00,2024-04-15 18:37:00,Policy Holder,Suburban,frontal collision,36.041513,-3.259042,Yes,Yes,7,2847.15,Carrocerías Ramírez - Vitoria
CLM_13218,POL_01540,CUS_05269,VEH_04568,AGT_00083,2025-05-08 04:15:00,2025-05-18 16:15:00,Third Party,Urban,side impact,38.150077,-5.187622,No,No,6,5141.83,Mecánica Martínez - Valencia
CLM_13219,POL_00250,CUS_04541,VEH_07874,AGT_00024,2023-12-31 05:21:00,2024-01-29 23:21:00,Third Party,Suburban,fire damage,40.16507,1.481987,Unknown,No,2,179.96,Reparaciones González - Vitoria
CLM_13220,POL_04173,CUS_00079,VEH_06263,AGT_00002,2022-10-10 10:21:00,2022-10-26 06:21:00,Third Party,Suburban,pedestrian involved,37.132806,-8.014059,No,No,0,3674.38,Garage Medina - Córdoba
CLM_13221,POL_06035,CUS_01440,VEH_00943,AGT_00065,2024-03-22 23:44:00,2024-04-14 11:44:00,Third Party,Urban,rollover,37.287365,-2.824697,No,No,3,1433.45,Garage Serrano - Coruña
CLM_13222,POL_01416,CUS_01783,VEH_08757,AGT_00173,2025-10-04 14:31:00,2025-10-10 05:31:00,Policy Holder,Suburban,pedestrian involved,40.420188,-1.493118,No,No,4,4225.04,Chapa y Pintura Suárez - Coruña
CLM_13224,POL_06386,CUS_01079,VEH_01375,AGT_00164,2023-11-20 14:23:00,2023-12-01 01:23:00,Third Party,Suburban,flooding damage,36.218094,-8.789635,Unknown,No,6,823.9,Chapa y Pintura Marín - Barcelona
CLM_13225,POL_08788,CUS_04349,VEH_01127,AGT_00141,2022-08-16 07:53:00,2022-09-12 20:53:00,Third Party,Urban,hit and run,41.566597,-0.837265,Unknown,Yes,3,1059.7,Reparaciones García - Córdoba
CLM_13226,POL_01431,CUS_03826,VEH_00673,AGT_00120,2023-10-01 04:01:00,2023-11-07 18:01:00,Policy Holder,Urban,weather-related,43.331855,-0.70162,No,Yes,1,2351.66,Reparaciones González - Alicante
CLM_13228,POL_06363,CUS_02394,VEH_01794,AGT_00031,2023-09-17 21:55:00,2023-10-13 08:55:00,Policy Holder,Highway,rear-end collision,39.735222,-8.302216,Yes,Yes,6,564.03,Mecánica Ruiz - Vitoria
CLM_13229,POL_04601,CUS_03663,VEH_07586,AGT_00122,2023-11-16 04:32:00,2023-11-18 09:32:00,Third Party,Urban,bicycle involved,36.026192,-9.258629,Yes,No,3,3219.11,Garage Torres - Vigo
CLM_13230,POL_05628,CUS_04333,VEH_00501,AGT_00085,2024-10-06 18:49:00,2024-11-08 11:49:00,Third Party,Highway,side impact,37.896704,-6.462254,No,Yes,2,539.15,Mecánica Castro - Sevilla
CLM_13231,POL_05472,CUS_01185,VEH_03875,AGT_00043,2022-04-24 05:08:00,2022-06-03 13:08:00,Policy Holder,Urban,frontal collision,37.402195,-7.926086,Unknown,No,4,3141.68,Reparaciones González - Alicante
CLM_13233,POL_06080,CUS_03707,VEH_01444,AGT_00122,2024-07-10 22:39:00,2024-08-01 22:39:00,Policy Holder,Urban,theft attempt,36.83447,-3.951235,No,No,4,649.17,Auto Morales - Coruña
CLM_13236,POL_07787,CUS_03280,VEH_07903,AGT_00048,2023-07-15 16:42:00,2023-08-11 15:42:00,Policy Holder,Parking,flooding damage,40.081397,0.216257,Yes,Yes,1,3833.42,Auto Núñez - Málaga
CLM_13239,POL_08510,CUS_05747,VEH_04583,AGT_00113,2023-04-23 00:11:00,2023-04-25 12:11:00,Policy Holder,Suburban,glass breakage,39.73248,-6.515338,No,No,2,2133.1,Carrocerías Rivera - Málaga
CLM_13240,POL_07351,CUS_03339,VEH_00988,AGT_00031,2022-04-08 17:16:00,2022-05-12 04:16:00,Policy Holder,Parking,mechanical failure,40.988632,-5.282701,Yes,Yes,1,10205.18,Reparaciones Morales - Barcelona
CLM_13241,POL_03818,CUS_04050,VEH_01203,AGT_00004,2023-04-14 05:09:00,2023-04-24 08:09:00,Policy Holder,Suburban,parking damage,43.684041,-3.706339,No,No,6,845.82,Reparaciones Torres - Alicante
CLM_13242,POL_08393,CUS_00725,VEH_04591,AGT_00151,2023-03-08 05:06:00,2023-03-10 15:06:00,Policy Holder,Urban,mechanical failure,37.578186,-6.433765,Unknown,No,4,3663.0,Taller Serrano - Barcelona
CLM_13244,POL_00122,CUS_06877,VEH_01292,AGT_00047,2025-02-05 09:34:00,2025-02-17 00:34:00,Policy Holder,Suburban,fire damage,41.869552,-5.299632,No,No,2,2513.46,Carrocerías Díaz - Zaragoza
CLM_13245,POL_05201,CUS_05048,VEH_00022,AGT_00158,2024-03-19 01:21:00,2024-04-18 10:21:00,Third Party,Urban,frontal collision,40.977145,-7.305119,No,No,1,1909.97,Reparaciones González - Vitoria
CLM_13246,POL_02790,CUS_01444,VEH_05281,AGT_00090,2023-09-13 17:23:00,2023-09-27 11:23:00,Policy Holder,Urban,weather-related,40.837816,-5.982003,No,No,4,3499.04,Reparaciones Castillo - Vitoria
CLM_13247,POL_05436,CUS_05326,VEH_04399,AGT_00033,2022-12-27 02:21:00,2023-01-30 09:21:00,Policy Holder,Suburban,frontal collision,36.636024,-9.135317,No,No,4,2952.01,Reparaciones Reyes - Murcia
CLM_13248,POL_08736,CUS_01606,VEH_00654,AGT_00024,2025-08-17 22:50:00,2025-09-10 16:50:00,Policy Holder,Urban,rollover,38.016124,1.233358,No,No,3,1247.01,Carrocerías Torres - Bilbao
CLM_13249,POL_05821,CUS_04712,VEH_03388,AGT_00172,2025-11-08 05:37:00,2025-12-11 00:37:00,Third Party,Urban,vandalism,38.796424,-1.484906,Yes,No,3,491.5,Chapa y Pintura Morales - Córdoba
CLM_13250,POL_08934,CUS_01627,VEH_07157,AGT_00017,2024-01-16 16:28:00,2024-01-17 22:28:00,Third Party,Urban,rear-end collision,41.487664,0.861234,Yes,Yes,2,1075.58,Mecánica Iglesias - Vigo
CLM_13251,POL_08909,CUS_06352,VEH_08697,AGT_00177,2022-06-25 23:52:00,2022-07-02 06:52:00,Policy Holder,Rural,weather-related,37.432509,0.624406,No,Yes,1,2414.74,Chapa y Pintura Rivera - Sevilla
CLM_13252,POL_00734,CUS_05391,VEH_08694,AGT_00173,2024-01-05 08:12:00,2024-01-13 17:12:00,Third Party,Urban,frontal collision,39.482637,-6.480383,No,No,1,195.53,Mecánica Serrano - Vigo
CLM_13253,POL_04609,CUS_02651,VEH_02433,AGT_00073,2023-06-29 13:32:00,2023-07-05 21:32:00,Policy Holder,Suburban,bicycle involved,41.175122,-0.287247,No,Yes,5,2512.59,Carrocerías Díaz - Zaragoza
CLM_13254,POL_08495,CUS_03206,VEH_08560,AGT_00155,2022-11-11 18:28:00,2022-12-01 08:28:00,Policy Holder,Urban,hit and run,40.422526,-1.155016,Yes,No,0,1006.8,Carrocerías Iglesias - Alicante
CLM_13256,POL_06728,CUS_04334,VEH_00772,AGT_00000,2025-03-20 13:57:00,2025-04-02 20:57:00,Third Party,Urban,rear-end collision,37.536614,-3.535522,No,Yes,6,14628.53,Reparaciones Castro - Coruña
CLM_13258,POL_07113,CUS_01392,VEH_00805,AGT_00026,2023-10-02 00:51:00,2023-10-05 04:51:00,Third Party,Urban,mechanical failure,42.130109,-0.005111,No,Unknown,5,314.82,Taller Rubio - Vigo
CLM_13259,POL_07383,CUS_03435,VEH_01097,AGT_00032,2022-08-03 11:54:00,2022-08-18 12:54:00,Policy Holder,Urban,single vehicle accident,38.551203,-1.441447,Yes,No,6,26719.0,Carrocerías Rivera - Elche
CLM_13260,POL_06292,CUS_05749,VEH_02994,AGT_00019,2024-02-25 15:56:00,2024-03-27 17:56:00,Third Party,Rural,frontal collision,39.467421,0.020855,No,No,5,1253.37,Chapa y Pintura Gil - Sevilla
CLM_13261,POL_09305,CUS_02178,VEH_02715,AGT_00021,2024-11-18 02:26:00,2024-12-06 11:26:00,Policy Holder,Suburban,pothole damage,39.168021,-8.098597,No,No,6,3045.75,Chapa y Pintura Domínguez - Coruña
CLM_13262,POL_05935,CUS_06839,VEH_06881,AGT_00156,2022-12-06 01:35:00,2023-01-16 12:35:00,Policy Holder,Parking,mechanical failure,38.205414,2.852323,Yes,No,5,1982.6,Carrocerías Torres - Madrid
CLM_13263,POL_06757,CUS_03355,VEH_00281,AGT_00132,2022-06-30 03:24:00,2022-07-24 21:24:00,Third Party,Urban,frontal collision,40.217828,0.76723,No,Yes,4,2328.36,Carrocerías Molina - Córdoba
CLM_13264,POL_08731,CUS_02503,VEH_06967,AGT_00035,2023-08-21 17:34:00,2023-09-27 04:34:00,Third Party,Highway,rollover,41.144964,-5.353133,No,No,0,1034.12,Carrocerías Ramírez - Vitoria
CLM_13265,POL_03755,CUS_01706,VEH_06277,AGT_00042,2023-11-21 15:41:00,2023-12-04 20:41:00,Policy Holder,Parking,fire damage,38.989314,-1.892832,No,No,3,2802.94,Chapa y Pintura Navarro - Alicante
CLM_13266,POL_04202,CUS_00179,VEH_03869,AGT_00069,2022-08-09 01:09:00,2022-08-23 19:09:00,Policy Holder,Urban,pothole damage,37.415686,-4.98356,No,No,6,9878.27,Mecánica Delgado - Coruña
CLM_13267,POL_01351,CUS_02083,VEH_00401,AGT_00155,2024-01-31 16:36:00,2024-02-16 06:36:00,Policy Holder,Urban,falling object,43.192641,3.066713,No,No,7,1846.33,Taller Núñez - Elche
CLM_13268,POL_09184,CUS_03040,VEH_06897,AGT_00040,2023-02-15 12:36:00,2023-02-17 19:36:00,Third Party,Rural,rear-end collision,42.559787,-6.665834,No,Yes,6,1292.76,Taller Hernández - Córdoba
CLM_13270,POL_01970,CUS_05941,VEH_02437,AGT_00010,2025-12-23 08:43:00,2026-01-23 07:43:00,Policy Holder,Suburban,flooding damage,36.732024,-6.852326,Yes,No,7,803.17,Carrocerías Molina - Córdoba
CLM_13271,POL_02682,CUS_05501,VEH_08761,AGT_00127,2022-11-21 10:36:00,2022-12-15 17:36:00,Policy Holder,Suburban,hit and run,39.765013,-3.135057,No,No,4,4741.69,Chapa y Pintura Ramírez - Alicante
CLM_13273,POL_03684,CUS_02940,VEH_04625,AGT_00099,2023-06-23 09:26:00,2023-07-04 01:26:00,Third Party,Urban,theft attempt,39.559027,1.626157,No,No,6,462.85,Carrocerías Sánchez - Alicante
CLM_13274,POL_04723,CUS_05435,VEH_07606,AGT_00141,2023-01-08 18:46:00,2023-01-24 18:46:00,Third Party,Highway,vandalism,39.119838,-8.17305,Yes,No,7,1145.51,Taller Serrano - Las Palmas
CLM_13276,POL_03459,CUS_02021,VEH_06057,AGT_00050,2022-01-31 10:30:00,2022-03-12 21:30:00,Policy Holder,Parking,glass breakage,36.118936,-5.297631,Yes,Yes,0,870.68,Chapa y Pintura Navarro - Alicante
CLM_13277,POL_01318,CUS_02860,VEH_00589,AGT_00110,2025-10-28 06:49:00,2025-12-10 11:49:00,Policy Holder,Rural,single vehicle accident,41.972728,-5.733403,No,Yes,2,528.9,Mecánica García - Bilbao
CLM_13278,POL_00200,CUS_04223,VEH_00768,AGT_00014,2022-02-14 03:44:00,2022-03-10 19:44:00,Third Party,Rural,vandalism,36.548488,-4.495885,Yes,Yes,1,1172.34,Taller Delgado - Murcia
CLM_13279,POL_06233,CUS_06138,VEH_03872,AGT_00029,2024-07-17 08:18:00,2024-08-26 12:18:00,Policy Holder,Urban,pothole damage,42.861848,-5.283518,Unknown,Unknown,7,683.24,Carrocerías Ortega - Vitoria
CLM_13280,POL_06337,CUS_04395,VEH_07443,AGT_00166,2023-01-10 01:30:00,2023-02-16 23:30:00,Policy Holder,Urban,frontal collision,38.409093,-4.529313,Yes,No,1,8400.68,Carrocerías Castro - Bilbao
CLM_13281,POL_07784,CUS_02475,VEH_03908,AGT_00058,2025-12-08 08:29:00,2025-12-22 03:29:00,Policy Holder,Urban,side impact,36.68881,-6.752268,Yes,Yes,2,1880.54,Taller Marín - Murcia
CLM_13282,POL_05344,CUS_06845,VEH_02924,AGT_00015,2022-02-22 13:26:00,2022-03-22 11:26:00,Policy Holder,Urban,weather-related,39.169007,-2.606579,Unknown,Yes,3,1940.32,Garage Ramos - Gijón
CLM_13283,POL_03702,CUS_06604,VEH_06473,AGT_00041,2022-04-21 05:55:00,2022-05-11 14:55:00,Policy Holder,Suburban,rollover,42.349036,-3.471198,No,No,5,1717.01,Auto Gómez - Bilbao
CLM_13284,POL_00670,CUS_06075,VEH_06727,AGT_00176,2024-03-10 02:39:00,2024-03-28 17:39:00,Policy Holder,Urban,weather-related,42.302969,-7.132569,No,No,2,113.92,Chapa y Pintura Vázquez - Zaragoza
CLM_13285,POL_07278,CUS_03781,VEH_03160,AGT_00164,2024-01-16 04:12:00,2024-01-19 08:12:00,Policy Holder,Highway,single vehicle accident,39.965943,-1.010704,Yes,Unknown,1,1216.89,Carrocerías Serrano - Palma
CLM_13286,POL_05271,CUS_05683,VEH_06733,AGT_00068,2022-01-31 19:17:00,2022-03-16 03:17:00,Policy Holder,Urban,falling object,40.908132,-2.606769,Yes,Yes,3,3335.54,Garage López - Málaga
CLM_13287,POL_03931,CUS_06829,VEH_06232,AGT_00083,2023-08-12 21:54:00,2023-08-13 02:54:00,Policy Holder,Urban,pothole damage,36.04595,-5.87356,No,No,2,6081.74,Carrocerías Marín - Málaga
CLM_13288,POL_00329,CUS_00073,VEH_08586,AGT_00000,2022-08-08 20:15:00,2022-08-10 22:15:00,Policy Holder,Suburban,flooding damage,41.365401,2.432864,No,No,4,2587.1,Carrocerías Ramírez - Vitoria
CLM_13289,POL_04292,CUS_06005,VEH_08241,AGT_00167,2025-07-22 22:57:00,2025-08-17 12:57:00,Policy Holder,Rural,rear-end collision,36.36041,-1.055858,No,No,1,611.01,Carrocerías Iglesias - Alicante
CLM_13290,POL_08282,CUS_01157,VEH_07735,AGT_00075,2024-06-09 10:13:00,2024-06-23 17:13:00,Policy Holder,Suburban,rear-end collision,42.382661,-7.455042,No,Unknown,7,852.84,Garage Domínguez - Hospitalet
CLM_13292,POL_09076,CUS_05652,VEH_00918,AGT_00143,2023-09-06 15:57:00,2023-10-08 23:57:00,Policy Holder,Urban,side impact,39.778106,-7.989366,Yes,No,7,3175.54,Chapa y Pintura Rivera - Sevilla
CLM_13293,POL_00685,CUS_04589,VEH_08612,AGT_00050,2025-02-06 05:19:00,2025-02-28 13:19:00,Third Party,Urban,single vehicle accident,42.345667,-1.007315,Yes,No,1,382.12,Chapa y Pintura Blanco - Valencia
CLM_13294,POL_06899,CUS_02157,VEH_07165,AGT_00172,2022-03-15 20:08:00,2022-04-25 14:08:00,Third Party,Urban,vandalism,37.469011,-5.105053,Yes,No,1,1424.71,Taller Iglesias - Palma
CLM_13295,POL_00662,CUS_01088,VEH_05926,AGT_00000,2025-09-10 14:07:00,2025-10-23 20:07:00,Policy Holder,Parking,animal collision,37.800615,-5.054683,Yes,No,6,6885.9,Carrocerías Ruiz - Valencia
CLM_13296,POL_01368,CUS_06089,VEH_07919,AGT_00018,2023-04-18 15:25:00,2023-05-26 00:25:00,Policy Holder,Rural,rear-end collision,36.650641,-8.958481,No,Yes,4,925.08,Chapa y Pintura Pérez - Valladolid
CLM_13297,POL_01548,CUS_05688,VEH_00979,AGT_00060,2023-05-05 05:10:00,2023-05-17 13:10:00,Policy Holder,Highway,theft attempt,41.129299,-4.662018,Yes,No,0,2808.39,Carrocerías López - Vitoria
CLM_13298,POL_01333,CUS_02432,VEH_01574,AGT_00158,2024-03-23 01:21:00,2024-04-29 01:21:00,Third Party,Parking,single vehicle accident,40.905558,1.629194,Yes,Yes,1,13602.48,Carrocerías Serrano - Palma
CLM_13299,POL_04887,CUS_01435,VEH_05800,AGT_00105,2025-12-15 19:49:00,2026-01-24 13:49:00,Third Party,Urban,bicycle involved,39.102653,3.056497,Yes,No,0,948.24,Chapa y Pintura López - Las Palmas
CLM_13301,POL_04697,CUS_04775,VEH_02950,AGT_00151,2025-12-26 04:42:00,2026-02-06 22:42:00,Third Party,Suburban,animal collision,39.099732,1.792005,Yes,Yes,2,2031.51,Chapa y Pintura Hernández - Gijón
CLM_13302,POL_07251,CUS_03598,VEH_05902,AGT_00115,2022-05-18 10:01:00,2022-05-20 02:01:00,Policy Holder,Highway,pedestrian involved,38.502256,2.393173,Yes,No,0,999.14,Taller Molina - Valencia
CLM_13303,POL_04930,CUS_05072,VEH_00860,AGT_00128,2024-04-03 07:48:00,2024-04-29 20:48:00,Policy Holder,Urban,side impact,39.556988,-9.108062,Yes,No,2,730.31,Reparaciones Moreno - Gijón
CLM_13304,POL_01359,CUS_07132,VEH_01450,AGT_00136,2023-10-02 14:27:00,2023-10-10 18:27:00,Policy Holder,Suburban,single vehicle accident,41.063723,-3.501989,Yes,No,3,1898.09,Auto Reyes - Palma
CLM_13306,POL_06288,CUS_01075,VEH_04902,AGT_00034,2023-10-08 08:40:00,2023-10-30 20:40:00,Third Party,Highway,rollover,43.067007,2.261027,Yes,Yes,5,15423.42,Reparaciones Moreno - Gijón
CLM_13307,POL_09144,CUS_03405,VEH_00142,AGT_00091,2023-10-09 06:18:00,2023-11-18 16:18:00,Policy Holder,Parking,frontal collision,41.800041,-4.47305,Unknown,No,0,1672.36,Auto Castro - Hospitalet
CLM_13308,POL_09298,CUS_05827,VEH_04911,AGT_00042,2024-07-11 20:01:00,2024-08-20 05:01:00,Third Party,Rural,frontal collision,42.862306,-5.317849,Yes,No,1,1377.71,Chapa y Pintura Domínguez - Elche
CLM_13310,POL_00427,CUS_02547,VEH_05446,AGT_00175,2022-05-04 03:44:00,2022-05-29 03:44:00,Third Party,Rural,falling object,40.554763,-7.42026,Yes,No,2,742.43,Chapa y Pintura Jiménez - Málaga
CLM_13311,POL_03939,CUS_07028,VEH_07173,AGT_00087,2025-12-30 19:39:00,2026-01-16 03:39:00,Third Party,Urban,multi-vehicle pileup,42.17563,-6.444978,No,No,5,1336.52,Reparaciones Rodríguez - Hospitalet
CLM_13312,POL_01086,CUS_01750,VEH_05064,AGT_00049,2022-09-01 20:17:00,2022-09-06 00:17:00,Policy Holder,Urban,mechanical failure,38.811338,-5.769943,Yes,No,6,1168.25,Garage Navarro - Murcia
CLM_13313,POL_08833,CUS_02470,VEH_05994,AGT_00147,2022-01-05 11:32:00,2022-01-15 18:32:00,Third Party,Suburban,side impact,38.741522,3.244977,Yes,Yes,6,4604.98,Carrocerías Gómez - Granada
CLM_13314,POL_01851,CUS_02447,VEH_07623,AGT_00147,2023-08-21 18:14:00,2023-09-28 02:14:00,Policy Holder,Urban,glass breakage,43.293179,1.864167,Unknown,Yes,2,2546.92,Mecánica Ramos - Palma
CLM_13315,POL_01896,CUS_05833,VEH_03818,AGT_00045,2025-01-12 08:10:00,2025-01-19 15:10:00,Policy Holder,Parking,pothole damage,37.548248,1.237594,Yes,No,1,4013.63,Chapa y Pintura Moreno - Zaragoza
CLM_13316,POL_03456,CUS_05608,VEH_06953,AGT_00079,2025-08-21 05:26:00,2025-10-01 04:26:00,Policy Holder,Highway,parking damage,37.655122,2.100613,No,No,1,840.93,Taller Pérez - Gijón
CLM_13317,POL_00087,CUS_02197,VEH_00913,AGT_00113,2025-04-15 16:58:00,2025-05-21 11:58:00,Policy Holder,Suburban,side impact,42.320372,-1.803333,Yes,No,4,418.16,Reparaciones Reyes - Córdoba
CLM_13318,POL_00258,CUS_01456,VEH_07427,AGT_00176,2025-12-26 05:33:00,2026-01-31 13:33:00,Policy Holder,Urban,rear-end collision,36.658941,-2.884662,No,No,6,5111.92,Reparaciones Castillo - Coruña
CLM_13319,POL_02373,CUS_02052,VEH_01848,AGT_00114,2022-07-26 17:46:00,2022-07-30 21:46:00,Third Party,Urban,side impact,41.829038,-3.290932,No,No,6,426.18,Chapa y Pintura Rubio - Palma
CLM_13320,POL_00940,CUS_05978,VEH_01088,AGT_00107,2022-04-06 21:25:00,2022-05-03 17:25:00,Policy Holder,Rural,animal collision,41.772779,-9.083423,Yes,Yes,7,650.0,Mecánica Rodríguez - Alicante
CLM_13321,POL_00093,CUS_04731,VEH_03131,AGT_00060,2022-01-29 02:27:00,2022-02-16 16:27:00,Policy Holder,Urban,flooding damage,38.416485,-8.876868,No,Yes,7,2360.95,Reparaciones Gómez - Sevilla
CLM_13322,POL_07868,CUS_04589,VEH_04312,AGT_00080,2022-01-24 23:18:00,2022-02-12 16:18:00,Policy Holder,Urban,fire damage,43.58718,0.375762,No,No,3,5414.17,Auto López - Barcelona
CLM_13323,POL_04507,CUS_06136,VEH_04518,AGT_00138,2025-06-05 19:33:00,2025-06-26 09:33:00,Third Party,Parking,hit and run,39.249246,-5.682219,Yes,No,5,1251.27,Carrocerías Serrano - Alicante
CLM_13324,POL_01587,CUS_05437,VEH_04999,AGT_00098,2024-09-19 01:57:00,2024-10-24 08:57:00,Policy Holder,Urban,falling object,40.77676,-4.028793,No,Unknown,6,1078.1,Garage Ruiz - Gijón
CLM_13325,POL_07772,CUS_03344,VEH_04597,AGT_00179,2025-10-20 06:22:00,2025-11-06 04:22:00,Policy Holder,Parking,flooding damage,37.787314,2.254046,No,Yes,0,4885.98,Carrocerías Ruiz - Madrid
CLM_13326,POL_05642,CUS_06166,VEH_08229,AGT_00069,2023-08-24 06:58:00,2023-09-05 06:58:00,Policy Holder,Urban,single vehicle accident,41.365913,-2.01103,No,No,0,1034.57,Taller Morales - Vigo
CLM_13327,POL_00352,CUS_00053,VEH_04965,AGT_00042,2025-02-07 20:02:00,2025-02-21 23:02:00,Third Party,Highway,rollover,39.088952,-1.068731,No,Unknown,1,1899.52,Auto Sánchez - Valencia
CLM_13328,POL_09320,CUS_01869,VEH_07971,AGT_00132,2024-01-19 17:53:00,2024-02-16 17:53:00,Policy Holder,Urban,bicycle involved,37.407219,-6.069666,Yes,Yes,4,1572.0,Chapa y Pintura Ramírez - Alicante
CLM_13329,POL_08104,CUS_00648,VEH_07451,AGT_00040,2024-04-19 05:44:00,2024-04-28 17:44:00,Policy Holder,Urban,fire damage,38.159373,-7.914739,Yes,Yes,4,8923.11,Taller Castillo - Bilbao
CLM_13330,POL_01928,CUS_01726,VEH_01516,AGT_00150,2024-02-26 06:33:00,2024-03-05 22:33:00,Policy Holder,Suburban,side impact,41.469477,1.750921,No,Yes,1,1758.06,Carrocerías Serrano - Vitoria
CLM_13332,POL_02222,CUS_02417,VEH_06877,AGT_00076,2023-02-10 09:08:00,2023-02-20 09:08:00,Policy Holder,Suburban,pedestrian involved,38.318699,0.399991,Yes,No,5,1885.68,Auto Castro - Hospitalet
CLM_13333,POL_02170,CUS_05740,VEH_02949,AGT_00168,2023-03-26 04:41:00,2023-04-15 09:41:00,Policy Holder,Suburban,pedestrian involved,37.423028,-4.832013,No,Yes,3,1628.5,Reparaciones Reyes - Murcia
CLM_13334,POL_02125,CUS_03710,VEH_04382,AGT_00090,2022-05-22 18:17:00,2022-06-16 04:17:00,Policy Holder,Parking,mechanical failure,39.391347,-1.276701,No,No,7,7209.54,Taller Iglesias - Palma
CLM_13335,POL_01190,CUS_05821,VEH_04750,AGT_00124,2022-02-21 19:30:00,2022-02-25 01:30:00,Policy Holder,Suburban,fire damage,41.926387,-4.261977,Yes,No,3,1948.06,Carrocerías Ruiz - Madrid
