vehicle_id,policy_id,license_plate,make,model,manufacture_year,vehicle_category,purchase_price_eur,color,odometer_km,driver_rating
VEH_07447,POL_05814,0325 YGP,Hyundai,Tucson,2015,Utility,20834.46,Negro,160878,3
VEH_07448,POL_03830,0105 XKM,Ford,Mondeo,2022,SUV,8447.54,Negro,159995,1
VEH_07450,POL_07019,4554 ZBR,Nissan,X-Trail,2023,Sport,11234.95,Blanco,220523,1
VEH_07451,POL_03575,7748 YNX,Lexus,ES,2006,Sedan,9018.1,Azul,94373,4
VEH_07452,POL_08487,7624 YVJ,Peugeot,2008,2020,Utility,13086.8,Azul,26490,3
VEH_07453,POL_02182,8523 MJX,Renault,Kadjar,2016,Coupe,20411.63,Naranja,39233,2
VEH_07454,POL_01512,7436 JWJ,BMW,Z4,2016,Sedan,39729.73,Negro,52304,2
VEH_07455,POL_01250,4344 LYN,Alfa Romeo,Giulietta,2008,Van,13824.04,Marrón,120579,3
VEH_07456,POL_04930,4347 KMY,Renault,Megane,2012,Van,14565.72,Naranja,120907,3
VEH_07457,POL_08948,9924 RRP,Honda,Accord,2017,Sedan,6220.29,Plata,219394,3
VEH_07458,POL_09166,5481 XLX,Mitsubishi,Space Star,2021,Utility,24374.76,Blanco,224986,3
VEH_07459,POL_05787,1617 YMV,Volkswagen,T-Roc,2016,Sport,10466.43,Blanco,238012,2
VEH_07462,POL_08600,3444 JDX,Audi,Q3,2005,SUV,13529.46,Blanco,90654,1
VEH_07463,POL_03175,3337 PLM,Subaru,Impreza,2019,Sedan,6211.09,Naranja,201505,3
VEH_07466,POL_03680,0830 WYM,Peugeot,5008,2024,Utility,36627.5,Rojo,130164,3
VEH_07467,POL_08062,0424 TCB,Audi,Q3,2011,Coupe,31107.9,Azul,35606,1
VEH_07468,POL_05408,2840 BBD,Land Rover,Range Rover,2024,Sedan,39472.3,Blanco,184298,1
VEH_07469,POL_03796,4017 BPV,Lexus,UX,2022,SUV,13370.93,Gris,246759,4
VEH_07471,POL_01977,3544 KPV,Nissan,Qashqai,2012,Sedan,25272.63,Rojo,8642,1
VEH_07472,POL_05962,4744 HMG,Jaguar,F-Pace,2012,Sedan,28500.47,Marrón,165751,2
VEH_07473,POL_08919,4212 FYF,Kia,Sorento,2009,SUV,16462.5,Blanco,98290,2
VEH_07475,POL_04224,1006 HYB,Nissan,Juke,2017,Sedan,36193.35,Verde,3060,2
VEH_07476,POL_05706,0940 HMP,Suzuki,S-Cross,2022,Utility,13239.13,Negro,198451,4
VEH_07477,POL_00123,1771 NPT,Subaru,Forester,2006,Sedan,12864.13,Gris,75684,1
VEH_07478,POL_03252,0785 DSS,Jaguar,I-Pace,2015,Utility,14512.83,Gris,94444,4
VEH_07479,POL_00526,9721 DPZ,Hyundai,Kona,2019,Sport,12643.02,Gris,64668,3
VEH_07480,POL_05046,4616 HYY,Lexus,UX,2005,SUV,13902.19,Rojo,185905,2
VEH_07481,POL_07134,0528 DVT,SEAT,Arona,2019,Coupe,28124.2,Gris,54968,1
VEH_07482,POL_06130,4248 ZHP,SEAT,León,2010,Van,11343.58,Blanco,82795,2
VEH_07483,POL_07084,3195 SFX,Peugeot,308,2013,Sport,60406.67,Negro,44157,3
VEH_07484,POL_02646,2833 PCR,Jeep,Compass,2009,Sport,7030.46,Verde,111309,1
VEH_07485,POL_01361,2889 NYK,Toyota,Camry,2017,Sport,20742.68,Gris,204896,2
VEH_07486,POL_04075,1713 YJG,Mitsubishi,Eclipse Cross,2017,SUV,10474.78,Blanco,245461,2
VEH_07487,POL_06458,4486 PVK,Kia,Rio,2017,SUV,10137.77,Plata,99240,3
VEH_07488,POL_02347,4855 CMX,Hyundai,i30,2015,Utility,56753.45,Negro,47039,2
VEH_07489,POL_07785,6517 YDV,Lexus,RX,2018,Sedan,16083.43,Blanco,155113,1
VEH_07490,POL_04803,0097 GMN,Honda,Civic,2005,Sedan,27254.61,Marrón,188916,1
VEH_07491,POL_02920,9775 KTC,Jeep,Grand Cherokee,2011,Coupe,23673.44,Verde,69505,3
VEH_07492,POL_00271,5204 MYH,Toyota,C-HR,2023,Sedan,26114.02,Negro,136906,4
VEH_07493,POL_02748,2145 XHW,Hyundai,i20,2020,Utility,16321.37,Amarillo,180440,3
VEH_07494,POL_02597,2910 DTH,Lexus,NX,2015,Sedan,7053.37,Blanco,255083,2
VEH_07495,POL_05924,1247 VPT,SEAT,Ibiza,2021,Sedan,22713.43,Blanco,167936,2
VEH_07496,POL_02578,6429 VCP,Hyundai,Kona,2021,Sedan,15815.01,Negro,238883,1
VEH_07498,POL_08248,4844 PKC,Alfa Romeo,Giulietta,2023,Sport,40666.76,Negro,70386,4
VEH_07501,POL_01088,8324 MCJ,Fiat,500X,2007,Utility,10811.59,Beige,136622,2
VEH_07502,POL_04246,5347 MDB,Toyota,RAV4,2008,Sedan,35140.81,Negro,93592,2
VEH_07503,POL_05094,6573 FPD,Dacia,Logan,2013,Sport,12374.62,Gris,190307,3
VEH_07504,POL_00619,7151 SGR,Land Rover,Discovery,2014,Sport,11176.19,Gris,22066,2
VEH_07505,POL_02770,2983 CGW,Opel,Crossland,2024,Sedan,13009.14,Azul,45645,1
VEH_07506,POL_07373,6032 RDT,Volkswagen,Tiguan,2018,Coupe,11085.31,Blanco,65871,2
VEH_07507,POL_07929,0316 PSW,BMW,X5,2013,Sedan,7658.15,Marrón,158918,1
VEH_07508,POL_09326,6552 MGL,Porsche,Macan,2010,SUV,23841.22,Plata,86100,3
VEH_07509,POL_01813,2351 WKZ,Land Rover,Evoque,2024,Sport,5680.15,Blanco,69458,1
VEH_07510,POL_00868,0038 GBB,Alfa Romeo,Stelvio,2013,Sedan,27751.33,Plata,27471,1
VEH_07511,POL_01092,5281 BKL,Jeep,Renegade,2012,Sedan,20647.22,Amarillo,146131,1
VEH_07512,POL_02849,5745 KHL,Chevrolet,Trax,2009,Utility,13953.17,Blanco,245316,2
VEH_07513,POL_06826,8502 BSD,Audi,Q3,2012,Sport,43504.27,Azul,152180,3
VEH_07514,POL_09177,1450 SRY,Honda,CR-V,2006,Sedan,27969.92,Blanco,247311,3
VEH_07515,POL_01860,4174 LVG,Volvo,XC60,2022,Utility,30887.18,Beige,63127,2
VEH_07516,POL_05902,0675 MSH,Lexus,LC,2017,Coupe,21014.5,Negro,235800,3
VEH_07517,POL_08371,2241 LLG,Chevrolet,Equinox,2014,Coupe,13317.55,Gris,97994,3
VEH_07518,POL_03767,9161 NFX,Renault,Kadjar,2011,Utility,10569.94,Gris,261221,2
VEH_07519,POL_03496,6936 VKM,Skoda,Fabia,2012,SUV,17433.35,Gris,84423,2
VEH_07520,POL_03464,7098 YSC,Skoda,Octavia,2024,Sedan,16392.23,Negro,89372,2
VEH_07521,POL_05983,6758 WLD,Nissan,Leaf,2014,Sedan,30813.42,Gris,256112,2
VEH_07522,POL_05492,9709 CLY,Land Rover,Defender,2024,Utility,35189.74,Marrón,230967,1
VEH_07523,POL_07133,1475 WZD,Volvo,XC60,2007,Utility,11922.38,Naranja,236085,2
VEH_07524,POL_08322,9770 GFC,Porsche,Macan,2019,Sedan,50393.39,Negro,111195,3
VEH_07525,POL_05332,4004 PBV,Volvo,S60,2013,Sedan,4339.59,Gris,247944,1
VEH_07527,POL_08400,7197 SGM,Citroën,C3,2020,Sedan,46081.23,Azul,107545,3
VEH_07528,POL_02572,3942 MLH,Alfa Romeo,Giulia,2014,Sedan,4219.06,Plata,113554,3
VEH_07529,POL_07094,0462 NHK,Audi,A1,2006,Van,24402.0,Marrón,250925,1
VEH_07530,POL_08140,8509 TYG,Peugeot,308,2024,Sport,73427.61,Gris,126963,1
VEH_07531,POL_08831,8072 GKY,Skoda,Kodiaq,2008,SUV,5878.75,Gris,189402,4
VEH_07533,POL_02683,4635 TWC,Opel,Corsa,2018,SUV,14676.29,Negro,162570,2
VEH_07534,POL_02750,2025 NHH,Renault,Scenic,2017,SUV,22486.1,Blanco,180302,1
VEH_07535,POL_08673,2323 HTP,Kia,Sportage,2014,Sport,4548.4,Plata,179174,1
VEH_07536,POL_01391,8327 DCB,Dacia,Duster,2008,SUV,13884.12,Plata,231565,2
VEH_07537,POL_03872,5276 DDN,Jaguar,I-Pace,2024,SUV,14920.23,Marrón,114007,4
VEH_07539,POL_01155,7799 LZJ,Skoda,Kodiaq,2008,Sport,14814.08,Rojo,125132,3
VEH_07540,POL_01082,2610 GTF,Lexus,NX,2006,Sedan,19647.65,Negro,216239,4
VEH_07541,POL_04479,9007 NCL,Volvo,V40,2024,Sedan,14770.02,Rojo,203373,3
VEH_07542,POL_00003,6463 YNG,Audi,Q5,2007,Van,16887.1,Gris,19063,4
VEH_07543,POL_08473,8805 SLM,Subaru,Forester,2015,Sedan,20842.04,Rojo,34498,1
VEH_07544,POL_01100,1854 KBJ,Citroën,C3 Aircross,2022,SUV,27137.44,Gris,126491,3
VEH_07545,POL_05067,4400 PWV,Chevrolet,Cruze,2008,Sedan,13016.36,Rojo,19755,1
VEH_07548,POL_08486,2645 LRH,Kia,Stonic,2015,SUV,16740.5,Blanco,183436,3
VEH_07549,POL_08924,7553 JDX,Volvo,XC90,2013,Coupe,12148.58,Negro,113324,2
VEH_07550,POL_04998,8688 WTX,Chevrolet,Cruze,2017,Sedan,26910.7,Gris,79548,1
VEH_07551,POL_02785,7362 CCC,SEAT,Tarraco,2023,Utility,34586.8,Blanco,262750,2
VEH_07552,POL_05079,1902 VBL,Volvo,XC90,2013,SUV,29165.75,Negro,13921,2
VEH_07553,POL_05613,4751 VYT,Honda,Jazz,2022,Van,6131.39,Negro,60576,3
VEH_07554,POL_00272,0142 PNJ,Lexus,ES,2019,Utility,49318.69,Blanco,178460,4
VEH_07555,POL_01016,9503 SKV,Subaru,Forester,2018,Utility,24421.1,Plata,5318,2
VEH_07556,POL_07132,5419 PTP,SEAT,León,2018,Sedan,10585.6,Rojo,248045,1
VEH_07557,POL_08302,9174 ZWC,Volvo,XC90,2022,Van,29573.99,Azul,178418,1
VEH_07558,POL_04526,0516 GRN,Suzuki,Swift,2024,Coupe,11232.31,Blanco,11905,3
VEH_07559,POL_02163,9313 GYY,Volkswagen,Tiguan,2018,Sedan,12079.6,Gris,164366,3
VEH_07560,POL_06505,4754 DCS,Mazda,CX-5,2024,SUV,15575.05,Negro,25346,1
VEH_07561,POL_03255,0930 KYD,Audi,TT,2016,Utility,9690.15,Beige,54927,4
VEH_07562,POL_07696,0292 MHG,Kia,Sorento,2005,Sedan,10626.47,Negro,53583,3
VEH_07563,POL_09101,9060 FBM,Honda,HR-V,2009,SUV,9751.19,Azul,68615,2
VEH_07564,POL_04317,8465 VKT,Lexus,LC,2012,Sedan,20944.83,Gris,16412,2
VEH_07565,POL_05479,4759 DCW,Kia,Niro,2023,SUV,12144.72,Blanco,208395,2
VEH_07567,POL_00940,4512 NSM,Suzuki,Swift,2021,Utility,13290.17,Plata,193029,1
VEH_07568,POL_00965,6113 YRN,Skoda,Superb,2015,Sedan,27301.8,Beige,58757,2
VEH_07569,POL_00535,7502 LPP,Citroën,Berlingo,2012,Sport,18075.26,Rojo,20524,3
VEH_07571,POL_00407,5247 PMS,Chevrolet,Cruze,2013,SUV,27004.5,Azul,172901,1
VEH_07572,POL_04613,5589 KTZ,Peugeot,308,2017,Coupe,23374.93,Negro,160868,3
VEH_07573,POL_04336,9040 ZSJ,Suzuki,Ignis,2023,Sport,25262.55,Amarillo,10718,2
VEH_07574,POL_00709,5140 VLK,Peugeot,3008,2018,Sport,37512.08,Azul,223703,2
VEH_07575,POL_00336,6580 JDD,Mazda,Mazda6,2014,SUV,8838.26,Rojo,208270,1
VEH_07576,POL_07176,4092 VDB,Peugeot,2008,2018,SUV,14593.51,Blanco,155282,2
VEH_07581,POL_06703,4532 RGY,Peugeot,5008,2012,Sedan,6020.99,Negro,190202,3
VEH_07582,POL_01230,2458 ZCY,Mercedes-Benz,GLE,2013,Sport,29368.58,Beige,130850,3
VEH_07584,POL_06249,6955 LYG,Kia,Rio,2010,Coupe,54485.34,Gris,251137,1
VEH_07585,POL_06368,3010 NKR,Audi,A3,2007,Sedan,30956.64,Gris,215558,4
VEH_07586,POL_01952,6763 KGR,Mitsubishi,ASX,2012,SUV,13345.66,Rojo,225735,3
VEH_07587,POL_08809,8861 GDR,SEAT,Ibiza,2006,Utility,19877.86,Plata,39649,2
VEH_07588,POL_07998,6620 RXW,Honda,Civic,2024,Sedan,9353.69,Rojo,112344,1
VEH_07589,POL_02269,8709 CSF,Citroën,C5 Aircross,2008,Sport,68560.63,Blanco,145923,2
VEH_07590,POL_07357,2533 BHB,Kia,Sorento,2017,SUV,43485.65,Beige,211385,1
VEH_07592,POL_00020,1851 CCH,Peugeot,2008,2018,Sedan,74057.61,Negro,120891,2
VEH_07594,POL_07389,3042 KJM,Porsche,911,2008,Sedan,20252.95,Rojo,249759,2
VEH_07595,POL_06097,7102 TYM,Hyundai,i30,2017,Utility,27323.12,Marrón,228367,1
VEH_07596,POL_04325,9993 DCN,Mazda,Mazda2,2008,Coupe,5928.48,Blanco,125111,2
VEH_07597,POL_07891,5552 KXW,Skoda,Octavia,2021,SUV,5809.8,Negro,207314,1
VEH_07598,POL_07512,3702 ZCP,Mazda,MX-5,2012,Sedan,10382.28,Negro,220537,2
VEH_07599,POL_08787,2754 DBV,Nissan,Qashqai,2021,Utility,8538.65,Negro,26818,1
VEH_07600,POL_04918,5408 XPV,Opel,Corsa,2005,Sedan,10106.35,Plata,87499,1
VEH_07601,POL_09473,7841 FHR,Jeep,Grand Cherokee,2013,Sedan,7489.42,Gris,192973,1
VEH_07602,POL_01833,3554 JKB,Alfa Romeo,MiTo,2023,Utility,18640.79,Blanco,47463,3
VEH_07604,POL_00311,6214 WYJ,Citroën,Berlingo,2011,Sedan,49873.05,Rojo,259072,1
VEH_07605,POL_03606,6919 YHW,BMW,X3,2016,Sedan,19915.48,Plata,76816,2
VEH_07606,POL_00286,6387 DCT,Volkswagen,Golf,2007,SUV,21433.96,Gris,7270,3
VEH_07607,POL_09091,6610 XXP,Subaru,Outback,2014,Utility,38308.05,Beige,38127,2
VEH_07608,POL_03225,2170 BNY,Volvo,V60,2020,Coupe,13879.37,Rojo,160026,1
VEH_07609,POL_01912,0783 HGW,Hyundai,i20,2008,SUV,6104.83,Verde,239739,2
VEH_07611,POL_01802,2062 FPV,Dacia,Logan,2005,Sedan,17921.61,Naranja,228334,2
VEH_07612,POL_03199,4224 NSM,Fiat,Tipo,2024,Sedan,23040.67,Beige,237681,3
VEH_07614,POL_08792,8769 WMK,Mercedes-Benz,GLA,2008,Sedan,42981.88,Gris,140848,2
VEH_07615,POL_02897,4277 TRK,Mercedes-Benz,Clase E,2024,Sedan,36777.87,Blanco,176697,4
VEH_07616,POL_08174,0341 VRC,Alfa Romeo,Giulietta,2023,Utility,15784.64,Blanco,124939,1
VEH_07618,POL_05983,1248 VYY,Subaru,XV,2014,Sedan,16233.59,Azul,172037,2
VEH_07619,POL_00400,6519 SFL,Jaguar,F-Pace,2014,Sedan,4335.54,Gris,142732,4
VEH_07620,POL_06829,2704 KLF,Volvo,S60,2008,Sedan,82249.22,Blanco,133887,4
VEH_07621,POL_02129,4136 SGX,Toyota,Hilux,2011,SUV,7484.13,Negro,71520,2
VEH_07624,POL_02956,9328 XVS,Kia,Rio,2011,Sport,27518.89,Plata,55681,1
VEH_07625,POL_08356,4411 TDG,Lexus,ES,2008,Sedan,22543.1,Rojo,3764,3
VEH_07627,POL_07932,5018 TSR,SEAT,Ibiza,2016,Utility,34329.83,Verde,13530,3
VEH_07628,POL_05621,3280 RCS,Mitsubishi,L200,2020,Coupe,17380.61,Negro,10820,3
VEH_07629,POL_00526,0500 XBB,Subaru,XV,2015,Van,17029.78,Negro,156152,3
VEH_07630,POL_08265,7578 JPT,Fiat,500,2012,Utility,12600.9,Rojo,133972,1
VEH_07631,POL_02885,0452 WSV,Jaguar,XF,2011,SUV,10184.91,Gris,175014,1
VEH_07634,POL_06192,4468 GSB,Citroën,C3,2022,Sport,36891.68,Azul,58078,2
VEH_07635,POL_03473,9646 XHZ,Dacia,Sandero,2023,Sport,18920.31,Blanco,205131,2
VEH_07636,POL_08757,2129 ZJC,Volkswagen,Golf,2013,Sedan,10148.17,Negro,96348,1
VEH_07637,POL_00204,2416 GRS,Dacia,Jogger,2019,Sedan,7278.92,Blanco,182557,2
VEH_07638,POL_08605,8935 KMG,Lexus,NX,2007,SUV,11592.14,Gris,143186,3
VEH_07640,POL_03065,4391 WMW,Toyota,Camry,2011,SUV,8783.36,Gris,276373,4
VEH_07641,POL_02639,0609 XJS,Dacia,Logan,2008,Utility,7246.72,Gris,79709,2
VEH_07642,POL_01613,7716 VPP,Dacia,Spring,2017,Sport,31155.93,Verde,220161,1
VEH_07643,POL_05019,2768 CJL,Kia,Stonic,2005,Sedan,9299.69,Plata,213870,1
VEH_07645,POL_00867,1172 LTG,Citroën,Berlingo,2013,Sedan,7117.16,Negro,93505,2
VEH_07646,POL_05675,1248 FJD,Land Rover,Range Rover,2024,Sport,37933.23,Verde,105096,2
VEH_07648,POL_07679,6904 JBD,Volkswagen,Touareg,2022,Sedan,8864.52,Azul,159441,4
VEH_07651,POL_08695,6668 HWK,Kia,Rio,2018,Sedan,19699.55,Rojo,39846,3
VEH_07652,POL_01094,6089 SDZ,Dacia,Duster,2008,Sedan,6342.18,Negro,241733,3
VEH_07653,POL_07127,9544 JXP,Toyota,C-HR,2020,Van,28329.12,Rojo,32393,2
VEH_07654,POL_06437,3048 WDX,Nissan,Navara,2017,Sedan,11532.14,Rojo,102364,1
VEH_07655,POL_02776,3350 GKH,Mitsubishi,Eclipse Cross,2009,Sedan,16724.65,Gris,132361,2
VEH_07656,POL_07171,0712 TZT,Peugeot,3008,2018,Utility,33774.08,Rojo,20207,3
VEH_07658,POL_01246,9385 WLB,Kia,Stonic,2021,Utility,13398.77,Naranja,205198,1
VEH_07659,POL_06671,4506 FWY,Jeep,Compass,2023,Utility,15391.49,Verde,246022,3
VEH_07660,POL_06698,0308 YMJ,Skoda,Fabia,2011,Sedan,19918.0,Negro,69121,2
VEH_07661,POL_05425,6658 JVG,Volkswagen,Polo,2020,Sedan,14271.87,Azul,235797,2
VEH_07662,POL_07939,1477 VMC,Renault,Megane,2011,Sedan,26428.23,Plata,230001,1
VEH_07664,POL_05731,7026 MTJ,Jaguar,XE,2021,Sedan,35571.31,Plata,84006,3
VEH_07665,POL_06226,3319 XZP,Porsche,911,2010,Sedan,10610.47,Gris,238456,2
VEH_07666,POL_03463,3352 RPZ,Chevrolet,Trax,2007,Coupe,55383.57,Negro,179686,2
VEH_07667,POL_07222,4525 PKP,Porsche,Panamera,2014,Sedan,29342.3,Rojo,5643,2
VEH_07668,POL_00747,5839 DMG,SEAT,Arona,2009,Coupe,19737.62,Marrón,193916,2
VEH_07670,POL_06309,9816 FDH,Jeep,Renegade,2023,Sport,13652.02,Plata,61935,2
VEH_07671,POL_05367,4793 MWZ,Subaru,Legacy,2012,Utility,12384.34,Blanco,24246,2
VEH_07672,POL_07058,2764 TDJ,Fiat,Panda,2018,Sedan,13800.79,Beige,172378,1
VEH_07675,POL_06816,5836 YNX,Renault,Captur,2020,Sedan,13206.56,Rojo,38965,3
VEH_07676,POL_00109,2425 HMB,Volvo,V60,2016,Sedan,7736.89,Azul,231177,2
VEH_07677,POL_04608,5443 VWC,Hyundai,Santa Fe,2016,SUV,6513.65,Negro,132755,3
VEH_07678,POL_08896,9415 NKN,Ford,Mondeo,2019,Utility,10406.67,Gris,197645,3
VEH_07679,POL_00532,4566 JLZ,Honda,Fit,2017,Sport,35791.21,Azul,145647,4
VEH_07680,POL_09118,0100 RZG,Jaguar,E-Pace,2017,Sport,5110.84,Gris,130837,1
VEH_07681,POL_01191,2788 JVS,Fiat,500,2012,Sport,55650.96,Blanco,68958,1
VEH_07682,POL_03160,4329 JBT,Subaru,Outback,2005,SUV,36370.74,Plata,18356,1
VEH_07686,POL_05277,5864 CGK,Peugeot,3008,2010,SUV,6530.19,Gris,142213,2
VEH_07687,POL_08815,5567 LCD,BMW,X5,2023,Coupe,14752.42,Negro,56442,3
VEH_07688,POL_06071,0908 SZK,Volvo,V60,2022,Sedan,12782.84,Azul,265822,1
VEH_07690,POL_09011,7898 KRC,Honda,Civic,2008,Sedan,16778.06,Plata,37113,1
VEH_07691,POL_02242,0715 ZNM,Toyota,Hilux,2011,Sport,7753.6,Gris,234100,2
VEH_07692,POL_08114,9170 FTZ,Chevrolet,Cruze,2011,Sedan,5537.43,Gris,119829,1
VEH_07693,POL_09292,0891 XNH,Mitsubishi,ASX,2021,Utility,21159.63,Negro,246381,4
VEH_07694,POL_06416,2654 KRY,Subaru,Outback,2009,Van,49581.68,Gris,11499,2
VEH_07695,POL_01061,6881 XGN,Volvo,XC90,2006,Sport,24479.9,Amarillo,262023,2
VEH_07696,POL_09373,2100 FGN,Porsche,Macan,2014,Sedan,21951.48,Azul,24538,3
VEH_07697,POL_08903,7186 FWH,Citroën,C4,2010,Sport,24268.51,Blanco,61274,3
VEH_07698,POL_00231,7413 PMB,Mercedes-Benz,Clase C,2009,SUV,15901.05,Naranja,113579,1
VEH_07699,POL_02214,4686 RZH,Alfa Romeo,Stelvio,2019,Utility,29817.3,Gris,48056,3
VEH_07700,POL_01978,6113 FTY,BMW,Serie 3,2008,Sedan,13054.11,Negro,265689,2
VEH_07701,POL_00540,8779 WNF,Toyota,Corolla,2017,Utility,20772.98,Blanco,228777,4
VEH_07702,POL_09218,7296 LWY,Renault,Kadjar,2006,Coupe,30753.79,Amarillo,194626,3
VEH_07704,POL_06077,3837 MHM,Mercedes-Benz,GLA,2014,SUV,14557.18,Gris,136207,1
VEH_07705,POL_00302,3077 JMJ,Skoda,Superb,2022,Sedan,12249.96,Negro,276606,3
VEH_07707,POL_01862,6799 WRN,Porsche,911,2019,Sedan,29648.41,Gris,183709,2
VEH_07709,POL_01986,7523 CFD,Jeep,Wrangler,2015,SUV,11994.64,Rojo,249103,2
VEH_07710,POL_09423,4998 KTD,Ford,Fiesta,2010,Coupe,16007.87,Rojo,158107,3
VEH_07712,POL_06280,8311 DLS,Porsche,Taycan,2012,Utility,35784.16,Plata,153028,2
VEH_07717,POL_09191,2225 TKV,Volvo,V60,2022,SUV,9971.06,Blanco,166813,4
VEH_07718,POL_03102,6490 ZBB,Nissan,Navara,2019,Coupe,36762.41,Blanco,105830,3
VEH_07719,POL_02228,5456 YFR,Land Rover,Evoque,2019,SUV,21016.62,Rojo,113980,1
VEH_07720,POL_02278,9220 PMW,Toyota,Yaris,2017,Sedan,18458.47,Rojo,27949,1
VEH_07721,POL_03161,9606 BMC,Kia,Ceed,2011,SUV,31354.66,Blanco,11994,1
VEH_07722,POL_07199,9858 WXT,Volvo,V40,2019,Sport,33708.26,Blanco,29058,3
VEH_07723,POL_07042,4672 FPF,Fiat,Tipo,2024,Van,39913.08,Rojo,260199,2
VEH_07724,POL_04389,6849 ZLW,Honda,Civic,2008,Sedan,21275.48,Negro,231166,3
VEH_07725,POL_06285,5117 HPB,Ford,EcoSport,2021,Sedan,12395.98,Naranja,262850,1
VEH_07726,POL_05795,9706 PKK,Toyota,Camry,2005,Sport,16275.77,Gris,135201,2
VEH_07727,POL_04431,1923 RWR,Peugeot,308,2015,Sport,11358.07,Blanco,232484,3
VEH_07728,POL_04477,8693 RFK,Ford,Puma,2008,Sedan,18488.21,Gris,35399,1
VEH_07729,POL_07336,6583 LHW,Nissan,Navara,2008,Sedan,14424.72,Verde,86503,2
VEH_07730,POL_02505,1629 HSW,Mazda,Mazda6,2017,Sedan,37639.79,Blanco,177136,1
VEH_07731,POL_04575,6183 XNC,Jaguar,XF,2018,Sedan,16880.41,Beige,137595,1
VEH_07732,POL_02663,9416 SRY,Dacia,Duster,2014,Sedan,18540.14,Naranja,101231,4
VEH_07733,POL_09160,0747 TSP,Suzuki,S-Cross,2011,SUV,14978.41,Gris,106216,1
VEH_07734,POL_05774,6981 FZL,Dacia,Jogger,2018,Sedan,12577.66,Rojo,22402,1
VEH_07735,POL_07741,3472 RGK,Mazda,CX-3,2007,SUV,21586.55,Blanco,248984,2
VEH_07737,POL_00713,2323 DPD,Citroën,C3,2007,Sport,46351.17,Azul,178753,4
VEH_07739,POL_09218,1439 GJV,Lexus,UX,2017,SUV,73316.96,Plata,76019,1
VEH_07740,POL_05606,4867 VDW,Kia,Niro,2020,Sedan,24135.03,Amarillo,107046,4
VEH_07741,POL_00695,7832 HWD,Jaguar,E-Pace,2008,Sport,21194.59,Gris,218095,3
VEH_07742,POL_01271,8628 DDJ,Nissan,X-Trail,2016,Sedan,25961.04,Gris,101847,3
VEH_07743,POL_05039,7791 JWT,Suzuki,Ignis,2024,Sport,28485.58,Plata,203304,4
VEH_07744,POL_02611,7277 RRB,Audi,Q3,2013,Utility,26050.02,Gris,120886,4
VEH_07745,POL_00313,0543 YWM,Citroën,C3,2021,Sedan,14491.72,Negro,93336,3
VEH_07746,POL_04537,1556 SXS,Volkswagen,Polo,2008,Sedan,8622.01,Azul,189537,1
VEH_07748,POL_06557,8452 BFK,Volkswagen,Polo,2009,SUV,16186.25,Gris,95317,3
VEH_07749,POL_08143,3737 TGB,Toyota,Hilux,2007,Sedan,12772.49,Beige,135242,1
VEH_07751,POL_06665,3519 PPW,Mazda,Mazda3,2017,Van,7409.9,Rojo,5461,2
VEH_07752,POL_03331,1294 HRS,Jaguar,I-Pace,2007,Van,3154.02,Blanco,198209,4
VEH_07753,POL_00856,1559 RDZ,Citroën,C3 Aircross,2022,Sport,9127.95,Plata,116295,3
VEH_07755,POL_00147,6871 LRH,Land Rover,Discovery,2017,Sport,7993.84,Azul,151033,2
VEH_07756,POL_01934,9432 PWD,Volkswagen,Golf,2018,SUV,23211.29,Blanco,238163,1
VEH_07757,POL_09226,7140 YDF,Mercedes-Benz,GLC,2005,Utility,6851.41,Amarillo,42839,1
VEH_07759,POL_00991,7661 VZH,Jaguar,F-Pace,2006,Utility,6552.81,Beige,49457,1
VEH_07760,POL_07262,9836 RWJ,Citroën,Berlingo,2013,SUV,3552.98,Plata,18307,3
VEH_07761,POL_01949,7012 CHK,Volkswagen,Golf,2009,SUV,8346.04,Gris,270698,1
VEH_07762,POL_02022,5017 RPH,BMW,Serie 5,2005,Sedan,28970.72,Plata,229223,1
VEH_07763,POL_06173,9886 BBC,Ford,Fiesta,2008,Van,13226.63,Negro,94137,3
VEH_07764,POL_02604,9350 HCG,Jaguar,E-Pace,2021,Sedan,11159.21,Negro,68542,4
VEH_07766,POL_03248,1640 CSC,Skoda,Octavia,2009,Sedan,23477.73,Plata,260809,2
VEH_07767,POL_05273,3182 XTB,Volkswagen,ID.4,2021,SUV,11682.12,Gris,232465,1
VEH_07768,POL_00419,2450 TGX,Porsche,Macan,2007,Utility,71488.54,Amarillo,6913,2
VEH_07769,POL_06542,7127 DCY,Citroën,C3 Aircross,2014,Sedan,7852.9,Blanco,185982,2
VEH_07770,POL_03046,2322 FCX,Chevrolet,Cruze,2014,Sport,17075.62,Negro,96791,3
VEH_07771,POL_04009,7610 MWW,Fiat,Punto,2005,Utility,59979.17,Amarillo,111099,3
VEH_07772,POL_07713,5930 RJB,Chevrolet,Spark,2006,Van,12664.7,Rojo,80942,2
VEH_07773,POL_09038,0438 DZC,Mazda,Mazda3,2011,Utility,40321.59,Negro,212853,3
VEH_07775,POL_09429,0317 XTL,Opel,Grandland,2014,Sedan,10817.47,Blanco,34177,3
VEH_07777,POL_06516,0409 RCS,Volkswagen,Touareg,2008,SUV,14757.03,Rojo,39426,1
VEH_07778,POL_04800,1646 FNW,Nissan,Juke,2021,Sedan,18717.01,Negro,95203,2
